Main_Account_ID,Main_Account_Name,Customer_type,Company_Status,Gross_Turnover,Amount,Invoice_count,Main_account_count,SKU_count,Cluster,Gross_Turnover_percluster,Amount_percluster,Invoice_count_percluster,Customer_count_percluster,GT_share%_incluster,Broadband and Internet Services,Business Solutions,Cloud and Hosting Services,Data and Analytics,Devices and Accessories,Digital Transformation Services,IoT and Smart Solutions,Mobile Services,Network and Infrastructure,Security and Privacy,Television and Entertainment,Cluster_Label
30693,Customer Group_580,D,Normal,23989.3898,1024,32,1,49,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
30707,Customer Group_3686,D,Active,7175.6494999999995,32,5,1,6,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
30817,Customer Group_3844,D,Normal,253092.5574,5255,37,1,64,0,482424738.9238,44136513,177729,1886,0.05,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
308171,Customer Group_5716,D,Normal,150089.706,546,7,1,13,2,189788119.6013,15100916,63173,1405,0.08,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
308210,Customer Group_5245,A-B,Normal,14114.325,381,10,1,9,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
30872,Customer Group_1983,D,Normal,2309.8571,178,4,1,10,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
308900,Customer Group_4956,D,Normal,16025.8344,22085,24,1,32,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
309010,Customer Group_4862,A-B,Normal,27498.5985,1723,16,1,9,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
30941,Customer Group_767,D,Normal,6075.300200000001,1491,11,1,35,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
310015,Customer Group_5212,A-B,Normal,31844.713,7837,33,1,34,1,54267509.927,6574665,16023,439,0.06,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
31038,Customer Group_1233,A-B,Normal,457600.2059,31821,358,1,480,0,482424738.9238,44136513,177729,1886,0.09,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
310600,Customer Group_4988,A-B,Normal,242577.2455,4150,153,1,360,2,189788119.6013,15100916,63173,1405,0.13,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31061,Customer Group_2400,D,Normal,5750.0806999999995,42,10,1,12,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
311020,Customer Group_4460,A-B,Normal,338928.737,114524,324,1,488,2,189788119.6013,15100916,63173,1405,0.18,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
311072,Customer Group_4421,A-B,Normal,588311.4529,9935,110,1,230,2,189788119.6013,15100916,63173,1405,0.31,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31115,Customer Group_2238,D,Normal,3309.6068999999998,234,9,1,9,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
311150,Customer Group_4475,A-B,Normal,206190.8721,3849,96,1,76,2,189788119.6013,15100916,63173,1405,0.11,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31168,Customer Group_2941,D,Normal,12845.1825,150,15,1,11,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31178,Customer Group_1825,A-B,Normal,132958.826,270,21,1,31,2,189788119.6013,15100916,63173,1405,0.07,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
311850,Customer Group_5650,D,Normal,125803.5419,10873,14,1,38,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
312392,Customer Group_5296,C,Active,24660.2682,15093,29,1,48,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31273,Customer Group_2453,A-B,Active,4784.3593,194,12,1,10,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31280,Customer Group_3244,D,Active,2092.2552,3,2,1,2,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31305,Customer Group_3813,A-B,Normal,3820.0939,22,4,1,4,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31315,Customer Group_2875,D,Normal,3027.8485,50,3,1,4,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31332,Customer Group_428,A-B,Normal,2053609.0023,119660,1104,1,1242,2,189788119.6013,15100916,63173,1405,1.08,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31347,Customer Group_768,A-B,Normal,68041.6195,321,37,1,56,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31360,Customer Group_1984,A-B,Normal,91936.74680000001,9620,34,1,16,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31380,Customer Group_1071,A-B,Normal,81947.0092,7996,104,1,191,2,189788119.6013,15100916,63173,1405,0.04,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
313960,Customer Group_4476,A-B,Normal,41710.0745,170,28,1,40,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
314104,Customer Group_368,A-B,Normal,576029.4734,66481,465,1,861,0,482424738.9238,44136513,177729,1886,0.12,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31455,Customer Group_1638,A-B,Normal,104696.2595,10477,132,1,169,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31457,Customer Group_581,D,Normal,45499.9938,144,27,1,29,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31476,Customer Group_1439,A-B,Normal,22680.9311,31079,31,1,15,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31502,Customer Group_1234,C,Normal,36015.3611,2380,30,1,37,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31510,Customer Group_1548,D,Normal,5388.2436,22,4,1,6,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31540,Customer Group_582,D,Normal,6435.876,159,12,1,23,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31543,Customer Group_1741,A-B,Normal,122652.7157,38340,101,1,241,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31569,Customer Group_1549,A-B,Normal,544322.4616,20150,195,1,241,2,189788119.6013,15100916,63173,1405,0.29,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31586,Customer Group_770,D,Active,7068.501899999999,1542,8,1,14,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31606,Customer Group_1985,A-B,Normal,275615.6523,223,14,1,11,0,482424738.9238,44136513,177729,1886,0.06,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
316290,Customer Group_1180,A-B,Active,1387.0308,26,3,1,4,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
316340,Customer Group_4422,A-B,Normal,2149885.4737,28725,299,1,435,2,189788119.6013,15100916,63173,1405,1.13,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
316362,Customer Group_5604,D,Normal,4447.1899,6,3,1,5,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31674,Customer Group_2157,A-B,Normal,951559.0319,19517,77,1,90,1,54267509.927,6574665,16023,439,1.75,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
317161,Customer Group_5311,A-B,Normal,82056.702,24728,109,1,175,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31720,Customer Group_328,C,Normal,813759.5631,80618,1082,1,1572,0,482424738.9238,44136513,177729,1886,0.17,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
317211,Customer Group_4283,A-B,Normal,819231.7721000001,237735,501,1,849,2,189788119.6013,15100916,63173,1405,0.43,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
317400,Customer Group_5222,C,Normal,201057.95930000002,1927,50,1,92,0,482424738.9238,44136513,177729,1886,0.04,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
317502,Customer Group_5595,A-B,Normal,36210.1777,4518,9,1,41,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31758,Customer Group_1742,A-B,Normal,12461.8125,147,7,1,9,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31761,Customer Group_1742,A-B,Normal,45920.6075,110,19,1,39,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31767,Customer Group_1742,A-B,Normal,17893.6005,561,9,1,17,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31780,Customer Group_1072,C,Normal,80379.4543,4070,29,1,43,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31804,Customer Group_2492,C,Normal,80750.3542,9019,67,1,106,2,189788119.6013,15100916,63173,1405,0.04,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31810,Customer Group_437,A-B,Normal,2449961.7346,154332,942,1,2683,0,482424738.9238,44136513,177729,1886,0.51,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31836,Customer Group_3667,A-B,Normal,658102.5497,8025,127,1,122,0,482424738.9238,44136513,177729,1886,0.14,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31876,Customer Group_771,D,Active,379.0535,18,4,1,8,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31879,Customer Group_531,A-B,Active,283614.1678,148346,155,1,269,2,189788119.6013,15100916,63173,1405,0.15,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
319010,Customer Group_4477,C,Normal,119885.2837,11036,33,1,25,2,189788119.6013,15100916,63173,1405,0.06,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
31934,Customer Group_2158,C,Normal,67973.3045,5713,32,1,15,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
319700,Customer Group_2440,A-B,Normal,2758276.0084,401081,1072,1,1906,0,482424738.9238,44136513,177729,1886,0.57,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
31989,Customer Group_1440,C,Normal,431690.0344,9792,154,1,165,0,482424738.9238,44136513,177729,1886,0.09,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32047,Customer Group_2470,A-B,Normal,1452918.5481,25261,363,1,371,0,482424738.9238,44136513,177729,1886,0.3,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32079,Customer Group_2316,D,Normal,1514.9802,35,7,1,10,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32087,Customer Group_1639,A-B,Normal,190722.4426,16793,148,1,228,0,482424738.9238,44136513,177729,1886,0.04,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
320911,Customer Group_4478,A-B,Active,4568.4043,10,2,1,3,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
321100,Customer Group_4585,D,Normal,3786.9485000000004,60,19,1,29,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
321121,Customer Group_4678,D,Normal,2116.4643,10,4,1,9,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
321201,Customer Group_5104,D,Normal,8516.8794,155,6,1,60,1,54267509.927,6574665,16023,439,0.02,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
321230,Customer Group_5136,D,Normal,34135.8546,581,5,1,7,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32176,Customer Group_1715,D,Active,5612.9048999999995,348,6,1,25,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32193,Customer Group_2943,D,Active,13284.5508,2262,21,1,26,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
322100,Customer Group_4863,D,Normal,131238.8874,6412,29,1,60,2,189788119.6013,15100916,63173,1405,0.07,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32223,Customer Group_1441,A-B,Active,21962.3449,878,16,1,37,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32226,Customer Group_772,D,Active,1929.4258,18,7,1,8,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32260,Customer Group_773,D,Normal,22426.752399999998,707,30,1,48,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
322775,Customer Group_5415,A-B,Normal,19429.4268,150,14,1,33,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32342,Customer Group_1073,C,Active,26487.2541,1387,65,1,89,1,54267509.927,6574665,16023,439,0.05,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
32367,Customer Group_306,A-B,Normal,7765545.4622,405048,1294,1,1332,0,482424738.9238,44136513,177729,1886,1.61,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32384,Customer Group_1865,A-B,Normal,370648.3895,81238,194,1,279,0,482424738.9238,44136513,177729,1886,0.08,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32454,Customer Group_583,D,Active,8291.8066,191,11,1,18,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32455,Customer Group_329,A-B,Normal,107972.9614,9416,82,1,155,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32482,Customer Group_1074,A-B,Normal,154406.3984,1730,53,1,51,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32570,Customer Group_584,D,Normal,10212.626,563,15,1,28,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
326100,Customer Group_4771,C,Active,685932.8727000001,13337,98,1,203,2,189788119.6013,15100916,63173,1405,0.36,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
326355,Customer Group_4900,A-B,Normal,105937.0783,544,27,1,21,2,189788119.6013,15100916,63173,1405,0.06,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
326358,Customer Group_5246,D,Normal,63559.2681,302,7,1,41,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32642,Customer Group_1337,D,Active,4730.6029,221,4,1,4,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32654,Customer Group_1955,C,Normal,26448.442900000002,4816,30,1,56,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32690,Customer Group_209,A-B,Active,66474.1279,3721,197,1,246,2,189788119.6013,15100916,63173,1405,0.04,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32718,Customer Group_3046,C,Normal,12898.3588,348,13,1,19,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32781,Customer Group_1442,A-B,Normal,225975.9132,4282,84,1,113,0,482424738.9238,44136513,177729,1886,0.05,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32816,Customer Group_774,D,Normal,1779.0625,41,6,1,13,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32853,Customer Group_2454,A-B,Normal,589041.53,193407,133,1,109,2,189788119.6013,15100916,63173,1405,0.31,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32893,Customer Group_3468,A-B,Normal,41946.4818,1734,15,1,50,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32895,Customer Group_2488,A-B,Normal,4453.0704000000005,2152,4,1,5,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
32942,Customer Group_1513,C,Normal,96295.0516,3711,24,1,46,2,189788119.6013,15100916,63173,1405,0.05,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32944,Customer Group_2825,D,Normal,6749.3557,56,6,1,10,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
32975,Customer Group_3764,A-B,Normal,8714.4579,371,8,1,8,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
32987,Customer Group_775,D,Normal,902.8231999999999,159,8,1,13,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
33001,Customer Group_776,D,Normal,30033.1546,2954,44,1,63,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
330100,Customer Group_4479,C,Normal,58846.1032,278,5,1,4,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
33024,Customer Group_777,D,Normal,18264.0541,351,10,1,43,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
33078,Customer Group_330,D,Normal,10334.6162,349,23,1,38,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
33088,Customer Group_1743,A-B,Active,10042.523,1317,18,1,27,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
331470,Customer Group_5059,D,Active,7349.3569,261,28,1,33,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
33175,Customer Group_1744,A-B,Normal,112030.72899999999,4787,76,1,111,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
33197,Customer Group_3002,D,Normal,2117.2192999999997,125,4,1,7,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
33252,Customer Group_98,A-B,Active,24500.4998,355,20,1,31,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
33256,Customer Group_3307,D,Active,3182.3418,74,10,1,15,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
33303,Customer Group_3198,D,Normal,73.36240000000001,2,1,1,2,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
33349,Customer Group_779,D,Normal,2587.2392,867,8,1,18,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
333600,Customer Group_4679,D,Normal,7988.3444,60,4,1,5,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
33396,Customer Group_585,D,Normal,100223.1796,6440,127,1,172,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
33431,Customer Group_780,D,Normal,3249.4761000000003,40,8,1,12,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
33458,Customer Group_1640,A-B,Normal,711076.1079,13216,222,1,492,0,482424738.9238,44136513,177729,1886,0.15,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
33483,Customer Group_2240,D,Normal,41204.2333,3215,6,1,6,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
335000,Customer Group_4864,D,Active,83346.781,241,14,1,31,2,189788119.6013,15100916,63173,1405,0.04,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
335175,Customer Group_4480,D,Normal,14381.974,2507,15,1,41,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
33534,Customer Group_287,A-B,Normal,4803352.5247,1648244,907,1,1377,1,54267509.927,6574665,16023,439,8.85,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
33628,Customer Group_1338,D,Active,5754.4946,149,7,1,17,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
33631,Customer Group_2830,D,Normal,8683.9668,19,5,1,5,1,54267509.927,6574665,16023,439,0.02,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
336395,Customer Group_5137,D,Normal,3867.8456,6,4,1,5,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
336421,Customer Group_4865,C,Normal,739840.4828,7085,70,1,120,2,189788119.6013,15100916,63173,1405,0.39,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
336565,Customer Group_4772,A-B,Normal,426642.3287,6871,32,1,50,2,189788119.6013,15100916,63173,1405,0.22,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
33659,Customer Group_429,A-B,Normal,1965964.9790999999,46972,874,1,819,0,482424738.9238,44136513,177729,1886,0.41,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
